BLEU,WER,diff_ref_hyp,nr_1,diff_hyp_ref,nr_2,reference,hypothese,id
0.0,0.2,somit,1,also,1,die fraktion ist somit gespalten,die fraktion ist also gespalten,135  92742332-5b81-464d-9bf5-428b4f48a024
0.0,0.45,durch arena führten machten,4,haben gemacht durchgeführt renne,4,am schluss machten wir eine arena und führten die bundesratswahl durch,am schluss haben wir eine renne gemacht und die bundesratswahl durchgeführt,373  6368ba53-2376-4880-9874-4ed10b8924a4
0.0,0.5,wurde betrieben,2,war betrieb um,3,während acht jahren wurde es betrieben,während acht jahren war es um betrieb,189  7e984f7f-29c3-44d2-a93a-9d61ef0b66b9
0.0,0.14,ein,1,,0,auch sie sind ein teil unseres milizsystems,auch sie sind teil unseres milizsystems,3090  d576fe42-52a5-409c-8401-4ab3093cb4c9
0.0,0.38,,0,etwas,1,so können natürlich noch versteckte wünsche erfüllt werden,so können natürlich versteckte wünsche noch etwas erfüllt werden,374  bc3ed70d-4672-407b-8c17-4a9475cfafe5
0.0,0.38,getragen sorge,2,sagen getreut,2,auch muss zu den mitarbeitenden sorge getragen werden,auch muss sagen zu den mitarbeitenden getreut werden,2836  34668663-584f-46e2-a33b-8ceef5479fd7
0.0,0.5,sei rumort etwas höre weiter,5,gehören wenig weiterer gebraucht seien wir ein,7,man kann sagen man sei etwas weiter weg und höre nicht wie es rumort,man kann sagen wir seien ein wenig weiterer weg und gehören nicht wie es gebraucht,1101  f55af519-1db2-4551-95bc-1911da7abca6
0.0,0.54,wird länger wieder hinausgeschoben um noch weiter,7,weiterhin ausreichen wiederum geschaben möchte,5,es wird wieder um zwei jahre weiter hinausgeschoben oder vielleicht sogar noch länger,es möchte wiederum zwei jahre weiterhin geschaben oder vielleicht sogar ausreichen,518  00373da0-a65d-48b3-a32f-bc8df2368f31
0.0,0.73,dem nichts schon beizufügen,4,beizer aber sehr nicht früher,5,ich habe dem was ich schon vorhin gesagt habe nichts beizufügen,ich habe aber nicht sehr beizer früher was ich vorhin gesagt habe,2373  963c84f0-960e-4e35-b270-ebb9a96b7141
0.0,0.5,kosten,1,küfte sie,2,damit steigen die kosten,damit steigen sie die küfte,2833  d4ebe9e2-ff0d-403f-8533-17150107321c
0.0,0.67,aber dieser,2,an diesen,2,aber der kanton wird 55 prozent dieser kosten tragen,der kanton wird an diesen kosten 55 prozent tragen,710  2b4ee595-931e-4218-9374-2c8bd8984d83
0.0,0.25,masten diese,2,mesten dies,2,bei den meisten masten wird diese nicht erhöht,bei den meisten mesten wird dies nicht erhöht,941  f0246d58-443a-456f-83cd-5d7929058073
0.0,0.44,dass gilt beim,3,haben den das,3,sie wissen alle ganz genau dass beim öv gilt,sie wissen alle haben ganz genau das den öv,3301  982a7d0b-471a-41f1-a42a-b15e4ef82339
0.0,1.0,zahl die der aktuell asylsuchenden stagniert,6,welches asylsuchende stagnierte acht,4,aktuell stagniert die zahl der asylsuchenden,acht welches stagnierte asylsuchende,2229  179ce95a-8431-491d-98a3-9e83b09e0e8c
0.0,0.8,dieser evpvorstoss,2,vorstoss die diesen evp,4,leider wurde dieser evpvorstoss abgelehnt,leider wurde die evp diesen vorstoss abgelehnt,2869  887680bc-3431-4a78-9f5e-221b75c4fbf0
0.0,0.33,wollte zurückkehren,2,will zurück,2,jeder könnte zurückkehren wenn er wollte,jeder könnte zurück wenn er will,2426  efed9a32-c528-4856-a53a-d4944bd5296c
0.0,0.8,vielmehr dies privatversicherte,3,sichere privat für das,4,vielmehr sind dies privatversicherte patienten,das sind privat für sichere patienten,816  5edd2f98-728c-4520-8eaf-a75ff4a75a22
0.0,1.12,die haben anzubieten müssen,4,muss anbieten geben dort dass diese können,7,die gemeinden müssen die möglichkeit haben lösungen anzubieten,diese möglichkeit muss geben dass gemeinden dort lösungen anbieten können,3122  bfaeb1d8-477b-44c6-a402-160050f8525c
0.0,0.75,einiges begründung motion dazu,4,sachensteuer paar motionsbegründung auch das ein,6,dazu steht einiges in der begründung der motion,das steht auch in der motionsbegründung ein paar sachensteuer,2155  b66fbd3f-ae02-4213-986f-8c6c71ab9bb7
0.0,0.57,thema februar2019 das,3,2019 februar dann,3,das thema wird im februar2019 intensiv angepackt,dann wird im februar 2019 intensiv angepackt,1124  66b17f74-cd85-4ede-b0db-716f3e8f8502
0.0,0.71,beruhigt wen das bienen,4,wer die in aber biene,5,wen beruhigt das summen der bienen nicht,wer aber in die summen der biene nicht,2732  e4518a6c-8874-4b12-aaf1-d4f9df94825a
0.0,0.8,lehne ich das,3,lehnen sie dies deshalb,4,ich lehne das klar ab,deshalb lehnen sie dies klar ab,1333  10791073-506d-476e-9840-3c4539b81646
0.0,0.25,folgende,1,folgender,1,sie erfüllt folgende hauptaufgaben,sie erfüllt folgender hauptaufgaben,2562  ef1bc2df-3e82-4bba-a473-ebb4687566ef
0.0,0.67,bern das hier,3,wie auch es,3,das ist hier im kanton bern nicht wirklich anders,wie im kanton ist es auch nicht wirklich anders,2268  014c2315-114a-447f-b022-1b9114905536
0.0,0.29,,0,,0,die fdp empfiehlt antwort wie die regierung,die fdp empfiehlt die antwort wie regierung,1326  fec92a7b-874e-4911-be6e-27db9f83af53
0.0,0.36,wird von uns,3,werden unseren,2,aus diesen gründen wird eine mehrheit von uns diesen kredit ablehnen,aus unseren gründen werden eine mehrheit diesen kredit ablehnen,1367  5ef24490-15c4-4e76-ae21-40d35be3c8d9
0.0,0.45,wie nur züge 75 neu,5,sind eine halbzeit man,4,neu sollen 15 statt wie bisher nur 75 züge eingesetzt werden,man sollen 15 statt bisher sind eine halbzeit eingesetzt werden,1766  57431f43-0cc7-4f75-829b-b53e33aa6d77
0.0,0.6,bern in biss chen,4,die wenig bernische,3,in bern ist das aber leider ein biss chen anders,die bernische ist aber das leider ein wenig anders,234  30082308-de94-405b-bcde-bd0b6239ca26
0.0,0.14,hatte,1,hat,1,auch dieser entscheid hatte im vorfeld auswirkungen,auch dieser entscheid hat im vorfeld auswirkungen,2659  28b3dc55-967e-45cb-a10c-aa0935d0bc75
0.0,0.69,sowie vom oberaargau dies den gerade akzente,7,die einer oder akzenten im doch bevölkerungsreichen,7,dies gerade in einem der bevölkerungsreichsten kantone der vielfältig ist und unterschiedliche akzente setzt vom oberland bis in den oberaargau und bis in den jura sowie in der hauptstadtregion,in einem doch die bevölkerungsreichsten oder einer der bevölkerungsreichen kantone die vielfältig ist unterschiedliche akzenten setzt im oberland bis jura und in der hauptstadtregion,1549  28c33315-ea6b-470c-b17e-ccedec0776f5
0.0,1.25,sei er billiger ortsverträglicher,4,porzverträglicher williger soll in der,5,er sei billiger ortsverträglicher,in der soll williger porzverträglicher,682  92a53d42-8c0e-41e7-a8fc-1cdeff4b3300
0.0,0.25,jetzt diesen,2,diesem,1,viele investieren jetzt nicht mehr in diesen bereich,viele investieren nicht mehr in diesem bereich,3215  1dd7ad55-807f-4cc1-aec1-003238554178
0.0,0.5,hinschauen,1,hinschauend es,2,hinschauen ist unser job,hinschauend es ist unser job,2622  b412359a-f0d3-4099-b75a-ee6be0465a2c
0.0,0.71,pom dies untermauert,3,das murt bone und,4,die datenlage der pom untermauert dies deutlich,die datenlage der bone und der murt das deutlich,1931  b0df540d-aa60-4726-9c99-b76620ef601d
0.0,0.57,dem fdpfraktion mehrheitlich,3,grossmehrheitlich evpfraktion diesem,3,die fdpfraktion stimmt dem kredit mehrheitlich zu,die evpfraktion stimmt grossmehrheitlich diesem kredit zu,2630  84456f8b-4895-45a8-ae99-f10cf07182b9
0.0,0.2,ziehen,1,sind,1,wir ziehen diese motion zurück,wir sind diese motion zurück,1694  ee215aac-71f3-485b-a971-430d68b83566
0.0,0.29,beide,1,beiden,1,die bdp lehnt beide anträge einstimmig ab,die bdp lehnt die beiden anträge einstimmig ab,205  0ac0767d-5eda-4fe8-93bf-d693755f4023
0.0,0.5,könnte,1,denn könnten,2,wie könnte das komitee sonst noch kurzfristig reagieren,denn wie könnten sonst das komitee noch kurzfristig reagieren,1933  d64d2c1b-ee1b-44c9-8301-16e917ca2270
0.0,0.17,,0,die,1,wir haben also politik erlebbar gemacht,wir haben also die politik erlebbar gemacht,2264  eaf11609-fab5-4336-9bd7-c93f8471a1fb
0.0,0.71,nun singulär dies,3,sinn jetzt leer das und,5,aber dies nun einfach singulär zu betrachten,aber das jetzt einfach sinn und leer zu betrachten,174  32f25c74-8141-4632-8e2a-b48b244d03ed
0.0,1.5,steuergelder,1,zu steuergeld das,3,steuergelder sparen,das steuergeld zu sparen,1036  6dc59fed-b8d6-4daf-8b00-afbf8c8f0b56
0.0,0.25,nidau ist,2,nichts auch,2,ich gebe zu nidau ist mit biel zusammengewachsen,ich gebe zu nichts auch mit biel zusammengewachsen,2225  5cd3cd2c-dbfb-4b2a-81ee-0c70b572c90c
0.0,0.2,richtig,1,wichtig,1,und was auch richtig ist,und was auch wichtig ist,2595  15f0ad7a-03b3-47e7-87a3-b912c1071aa6
0.0,0.55,sei dem in fall sagen,5,sage ich ist,3,die gegner sagen dann dass es in dem fall zulässig sei,die gegner sage ich dass es dann zulässig ist,1742  1b7a746c-06f0-4167-9c25-2bf408eaa51e
0.0,0.5,zu dem gesetz,3,den,1,wir stimmen dem gesetz grossmehrheitlich zu,wir stimmen grossmehrheitlich den,2730  38ff179f-2c17-4ce2-8718-ff22b7ac3b0d
0.0,0.4,wohl weisse es,3,wahrscheinlich sich weise,3,es werden wohl rote schwarze und weisse knöpfe gedrückt werden,wahrscheinlich werden rote schwarze und weise sich knöpfe gedrückt werden,1169  5ec9f695-7990-4271-a972-38e597934d49
0.0,0.17,dieses,1,das,1,deshalb werden wir dieses postulat unterstützen,deshalb werden wir das postulat unterstützen,2091  0d209e46-4fb3-4626-82d5-f13ec57efb33
0.0,0.57,bitte ich,2,bdp bittet diese,3,ich bitte sie die beiden motionen anzunehmen,die bdp bittet sie diese beiden motionen anzunehmen,2768  9240a7f4-5063-4ee0-b962-87b0872c8909
0.0,1.4,aus,1,von her den,3,aus römerzeiten wissen sie schon,sie wissen schon von den römerzeiten her,45  0f7bf0cf-7104-44f5-b470-e824810a7f26
0.0,0.33,den vorliegenden,2,diesen,1,wir lehnen den vorliegenden rückweisungsantrag ab,wir lehnen diesen rückweisungsantrag ab,566  3f729f1c-47ad-4970-9399-e10e014c0ee4
0.0,0.29,eine geplant,2,die planen,2,dort ist eine verbesserung des angebots geplant,dort ist die verbesserung des angebots planen,1710  9a010f60-8c76-4a01-89ad-60c4f4a7dc6e
0.0,0.2,stimmen,1,kommen,1,wir stimmen der motion zu,wir kommen der motion zu,3278  80ae8c08-9a5b-4297-9b0b-e15bcdaccda3
0.0,0.43,wird der 1,3,die eins ist,3,dieses angebot wird der angebotsstufe 1 zugeteilt,dieses angebot ist die angebotsstufe eins zugeteilt,1755  fc8bb190-6a6a-4819-bc2a-7be4d54f88f3
0.0,0.67,mein primarlehrerin als,3,damit ein problemaler,3,als primarlehrerin ist das mein thema,ein problemaler ist damit das thema,924  443e0c04-b955-45aa-a5e8-da4cc3ddbea2
0.0,0.4,lars gut was,3,gedauert vors dass einen,4,lars guggisberg hat sehr gut aufgezeigt was alles gemacht wird,vors guggisberg hat einen sehr gedauert aufgezeigt dass alles gemacht wird,1641  ccf3c6b7-ecbf-449b-acfe-f5e7f47ff773
0.0,0.5,verstehe ihre,2,komme ihrer bei,3,ich verstehe ihre ratsführung nicht ganz,ich komme bei ihrer ratsführung nicht ganz,86  b75a97ef-950d-4e15-9ec7-29eb8c406e2a
0.0,1.0,warte millionensegen ein,3,warten sagen 1 mio franken,5,auf saanen warte ein millionensegen,auf saanen warten 1 mio franken sagen,1544  759daa3f-9cd3-426f-8d22-2b29f961451a
0.0,0.25,allerdings,1,,0,allerdings muss ich sagen,muss ich sagen,1618  60865b05-0632-44b1-b3c4-466667ccfba3
0.0,0.43,nur es aber,3,auch das,2,es passiert aber nichts oder nur wenig,das passiert nichts oder auch wenig,2174  ebd91149-8cda-4abe-ad2e-2e9581e897c9
0.0,1.0,des kaminfegermonopols,2,zur kaminfeger von,3,liberalisierung des kaminfegermonopols,zur liberalisierung von kaminfeger,1439  a7bf5d00-d8c3-4d45-ae87-b79a205fca70
0.0,0.5,alle für eine das gute ist,6,allen von so guter,4,nach wie vor sind wir alle für eine gute bildung das ist keine frage,nach wie vor so wir sind allen von guter bildung keine frage,2886  70e2f228-e401-4d9c-9254-90f05970e84d
0.0,0.2,homöopathischen,1,homeopathischen,1,zwar mit einer homöopathischen dosis,zwar mit einer homeopathischen dosis,1007  109274c0-aa8b-405e-808b-a35f6f99d0a9
0.0,0.86,die fahrnisbauten keine verweildauer,4,bildurch nicht gebauten fahrenden eine,5,die verweildauer von fahrnisbauten ist keine gemeindesache,bildurch von fahrenden gebauten ist nicht eine gemeindesache,1923  a9a754ab-8870-44ad-8dc8-b4596946db0a
0.0,1.0,wenigerfahren gäbe zum,3,zu erfahren gebe wenig ich,5,anreize zum wenigerfahren gäbe rabatt,anreize zu wenig erfahren gebe ich rabatt,2930  c82e51e3-af11-4039-a2c9-bf327a93ae1d
0.0,0.43,wegsperren wirtschaftsbetrüger,2,die wegspielen wirtschaftsbetrügung,3,der motionär will wirtschaftsbetrüger bestrafen und wegsperren,der motionär will die wirtschaftsbetrügung bestrafen und wegspielen,2570  2d654497-d3fe-4135-9d8d-a647f1b33dd7
0.0,0.25,sie,1,diese,1,sie ist sogar rückläufig,diese ist sogar rückläufig,1237  b01c622f-6d37-46d2-80a5-b0493348f6e3
0.0,0.25,lehrermangel,1,lehrmangel,1,die zweite anmerkung lehrermangel,die zweite anmerkung lehrmangel,1220  0ebe8a88-d5ab-4b03-8e6f-83d9c32b98cf
0.0,0.6,,0,wenig diese ein,3,dicke post ist freundlich ausgedrückt,diese dicke post ist ein wenig freundlich ausgedrückt,1487  376fe39d-73bc-41da-84fa-32f820ab4803
0.0,0.29,daher diesen,2,deshalb den,2,daher stimmen wir diesen beiden postulaten zu,deshalb stimmen wir den beiden postulaten zu,533  f7da3399-2c1d-49eb-9c5a-b6a9d0d36b58
0.0,0.6,folgen nachhaltigen das,3,artikel dies konsequenzen,3,das führt zu nachhaltigen folgen,dies führt zu artikel konsequenzen,1716  13f4358b-f51b-4685-8e4f-06e85bd21369
0.0,0.6,erachte,1,schaue,1,dies erachte ich als diskriminierend,ich schaue dies als diskriminierend,828  0d82767b-a401-46cc-9e78-69a21f496662
0.0,0.45,in wie folge dessen das,5,weit folgedessen dies,3,ja in folge dessen sehen wir das natürlich wie die regierung,ja folgedessen sehen wir dies natürlich weit die regierung,506  4e8802a1-1934-4027-baee-f55faa83fcb8
0.0,0.4,ja dort bereits,3,schon eine,2,wir sehen dort dass ja bereits themenübergreifende dinge angeboten werden,wir sehen dass eine themenübergreifende dinge schon angeboten werden,1195  cc8fe04e-d7ad-4427-a03d-70ec27eade6b
0.0,0.56,vorhin anscheinend gerber es,4,jetzt sanscheinend er gerade,4,gerber hat vorhin aufgezeigt dass es anscheinend so läuft,er hat jetzt gerade aufgezeigt dass sanscheinend so läuft,2291  b6182e88-e1a7-41d0-8648-e250557993c6
0.0,0.33,welchen das ob,3,welcher,1,ob und mit welchen konsequenzen das müsste abgeklärt werden,und mit welcher konsequenzen müsste abgeklärt werden,3022  b2f25348-2407-4bd6-b5f9-9d5034f12d4c
0.0,0.67,haben 150 davon,3,bund habe der noch,4,davon haben 150 einen schweizer pass,der bund habe noch einen schweizer pass,1898  b052e52d-ef8b-4c7a-b669-de53db45115e
0.0,0.33,wurde dieses,2,welches das,2,dieses gesetz wurde der vernehmlassung unterstellt,das gesetz welches der vernehmlassung unterstellt,1884  00c784ca-c1b6-4ddd-9344-bc6a024514ed
0.0,0.5,dass,1,lere,1,das heisst dass leere wohnungen leere wohnungen generieren,das heisst lere wohnungen generieren leere wohnungen,3257  27911842-fbcc-486f-8d80-e95bfffe89d6
0.0,0.43,mittelbeschaffung der wurden,3,mittelbeschaffungen von sind,3,verschiedene varianten der mittelbeschaffung wurden bereits aufgezeigt,verschiedene varianten von mittelbeschaffungen sind bereits aufgezeigt,3043  accead30-845e-4281-bc7c-6961a0ebd514
0.0,0.14,der,1,den,1,dementsprechend kostet auch der ersatz viel geld,dementsprechend kostet auch den ersatz viel geld,3273  e7ff05c0-5ae4-476d-ae37-15d76f743ede
0.0,0.67,2c auch punkt erfüllt,4,zweite das angeführt,3,deshalb ist punkt 2c auch erfüllt,deshalb ist das zweite angeführt,743  1bd2f2b0-a6a0-47e8-9664-af84cfd65f5c
0.0,0.4,und,1,die,1,massnahmen und kreativität sind gefordert,die massnahmen kreativität sind gefordert,2021  374adaf5-e35e-47c5-b0dc-7c8343cc72b6
0.0,0.67,bruttokosten genannten,2,kosten braut gemeinden,3,die genannten zusatzkosten sind wohl bruttokosten,die gemeinden die zusatzkosten sind wohl braut kosten,1808  f802d8bc-6885-4942-875a-cf8617faaf86
0.0,0.8,zu verfügungen viele kommen den,5,die auf viel es,4,denn zu den neuen verfügungen werden extrem viele einsprachen kommen,denn es werden extrem viel einsprachen auf die neuen,497  d0d728ab-fa19-43fe-8661-bd123d084baf
0.0,0.57,sich befinden varizenoperationen den,4,maritzenoperationen diesen sind,3,auf den listen befinden sich auch varizenoperationen,auf diesen listen sind auch maritzenoperationen,2984  2960fbdd-b91b-422e-b66e-981ced9053a1
0.0,1.0,vorgeschlagene,1,vorgeschlagen wird hier,3,das vorgeschlagene system ist einfach,das system das hier vorgeschlagen wird ist einfach,1485  5ccaa263-0620-4093-8060-2e846cc6af72
