WER,BLEU,diff_ref_hyp,diff_hyp_ref,reference,hypothese,id
0.78,0.0,zu herausforderung ihr euch müsst hört eine,herausforderungen hier müsste deshalb man,hört zu ihr müsst euch eine andere herausforderung suchen,man müsste deshalb hier andere herausforderungen suchen,699  4d482a04-f108-47b8-917f-1e5bd9ad5dff
0.78,0.0,so feuchtstandorte können,die standorte vermesst führt eine und,so können frühere feuchtstandorte ohne grossen aufwand wiederbelebt werden,eine frühere führt die standorte ohne grossen aufwand vermesst und wiederbelebt werden,986  f785cf34-954d-4909-ac6f-a59f3eb72480
0.78,0.182,gebündeltes berät kommission fachfragen diese den finden,die ganz fragen das doch sich gebündelte eine,gebündeltes fachwissen und praxiserfahrung finden in der kommission zusammen und diese berät den regierungsrat in allen entsprechenden fachfragen,doch und das ganz gebündelte fachwissen und eine praxiserfahrung zusammen die sich der regierungsrat in allen entsprechenden fragen,866  69326b87-b9a2-43b0-99c9-9c000b976774
0.78,0.0,platte jungfraugruppe dampflokomotive schynige,den in dampflock umfragegruppe geblatten betreibern scheinungen,die jungfraugruppe betreibt eine dampflokomotive auf die schynige platte,die umfragegruppe betreibt eine dampflock in den betreibern auf die scheinungen geblatten,736  743c3e2a-18ff-47c3-8a07-34afe953505b
0.78,0.0,bestünde dort zusammenzuarbeiten noch,wer eben zusammenarbeiten oder,bestünde nicht auch dort noch die möglichkeit besser zusammenzuarbeiten,wer nicht oder die möglichkeit eben auch besser zusammenarbeiten,2154  24876009-901e-404d-ac88-0b623c99066a
0.78,0.467,enthält jedoch fehler,fehlen hält aber,insbesondere im bereich der praxisbewilligungen enthält er jedoch fehler,er hält aber insbesondere im bereich der praxisbewilligungen fehlen,1769  cdb9591f-6ffa-486b-b21c-00805cc5faae
0.78,0.23,weiterkommen müssen im,in es darum diesen bei geht,diese stehen im zentrum der ausbildung und müssen weiterkommen,diese stehen in der zentrum der ausbildung und bei diesen geht es darum,2499  856afc31-4e8f-491b-800d-bbfd707be956
0.78,0.0,jahren ihnen wenig zwei bereits wir bücher es müssen sinn in wieder macht wenn,zweirischer müsste dass mund nach sein dann jahr biecher muss einig einmal schon noch man,da macht es wenig sinn wenn wir in einem oder zwei jahren bereits wieder über die bücher gehen und ihnen allenfalls sagen müssen,da muss schon noch einmal einig sein dass man nach einem jahr oder zweirischer mund über die biecher gehen müsste und dann allenfalls sagen muss,2583  4cda3f18-a7d1-4c50-a1c8-3aad9dcba2f4
0.78,0.0,öffentliche der private und,wieso öffentlichen oder privaten nicht im,warum sollen der private und öffentliche raum ausgeschlossen sein,warum sollen nicht im privaten oder im öffentlichen raum wieso ausgeschlossen sein,2046  3567dca1-2aa4-4dd8-b6b5-fd73b850a20b
0.78,0.0,ja begraben der auch hund und da,diesbezüglich den hundbegraben,und da liegt ja auch genau der hund begraben,diesbezüglich liegt genau den hundbegraben,1577  74b7e63c-c1de-4a86-8fa2-41e35057956f
0.79,0.0,nun möchten diesen,jetzt ich wenn den möchte,und nun kommen wir nach sechs respektive acht jahren und möchten diesen vertrag ändern,wenn wir nach sechs jahren respektive nach acht jahren kommen wir jetzt und möchte ich den vertrag ändern,2495  e3a7b443-6999-461c-8973-1b0f70f5cb72
0.79,0.0,dem hervor in aus papier der wollen das,die haben suppapier erfordert um es,das geht aus dem papier das wir in der fdp verabschieden wollen deutlich hervor,es geht um suppapier die wir verabschieden haben die fdp deutlich erfordert,2559  29f035b1-ffba-44e8-a861-0c5c40d02c70
0.79,0.0,zu soll attraktiv wie photovoltaikstrom solche es geht sei vorwiegend vergütet darum bei,verfügt die attraktivität sollte vorring damit das zum wird in solcher fotovoltaikstrum gegeben ist,bei der zweiten frage geht es vorwiegend darum wie der photovoltaikstrom vergütet werden soll und ob es noch attraktiv sei solche anlagen zu betreiben,in der zweiten frage und das vorring wird fotovoltaikstrum verfügt werden sollte und ob damit die attraktivität zum betreiben solcher anlagen noch gegeben ist,3298  ec544c55-69ec-4c7a-b4dd-8ee09a372ddf
0.79,0.0,gültig für sie ungültig dort frechheit kam und,gekommen gültiger fräche sogar geht es welches unbildung hatte um,dort wurde das volksrecht ergriffen sie kam gültig zustande und sie hatten die frechheit sie für ungültig zu erklären,das volksrecht welches ergriffen wurde gültiger zustande gekommen hatte geht es sogar die fräche hatten um unbildung zu erklären,3093  bb185b97-fb7b-42b6-b43e-52fd4b429998
0.8,0.0,der ist teil ein,ihr ich teile,ein teil ist der personalabbau,ich teile ihr personalabbau,502  0a5e2233-732e-4f98-89fe-c0b69d7563cf
0.8,0.0,pflegeheime,rein pflegeheim wir heute,pflegeheime sind nicht nur pflegeheime,wir sind heute nicht nur rein pflegeheim,1190  4f1abf7e-89e1-4bc8-8a0a-204b40e010d0
0.8,0.0,dieser evpvorstoss,vorstoss die diesen evp,leider wurde dieser evpvorstoss abgelehnt,leider wurde die evp diesen vorstoss abgelehnt,2869  887680bc-3431-4a78-9f5e-221b75c4fbf0
0.8,0.0,die fraktion ihn grünliberale will eine und,dass dies wir den wird von grünliberalen wollen finden,und deshalb will ihn auch die grünliberale fraktion unterstützen eine grosse mehrheit auch als motion,deshalb finden wir auch von den grünliberalen dass wir dies unterstützen wollen grosse mehrheit wird dies auch als motion,2701  69ab9914-f56c-4701-9470-c4568af7f5a2
0.8,0.0,punkten den,ziffern,die svp stimmt grossmehrheitlich den punkten 1 und 2 zu,die ziffern 1 und 2 stimmt die svp grossmehrheitlich zu,2561  365de373-9d60-4d28-a843-b2b60d2b5dd0
0.8,0.0,diesmal der,es bis einmal,diesmal vielleicht in der kiesbranche,bis es einmal vielleicht in kiesbranche,2800  0533ecb2-2b6f-4d08-ac59-ff06583276bf
0.8,0.0,die sind anwesend es,ich seie und hier,es sind doch in diesem saal alles erwachsene leute anwesend die nicht so blauäugig sind,und ich seie doch alles erwachsene leute hier in diesem saal und nicht so blauäugig,2193  cacc2a91-e340-40a5-be73-b5435adf778f
0.8,0.0,zu verfügungen viele kommen den,die auf viel es,denn zu den neuen verfügungen werden extrem viele einsprachen kommen,denn es werden extrem viel einsprachen auf die neuen,497  d0d728ab-fa19-43fe-8661-bd123d084baf
0.8,0.0,sah studiengangs stärksten des bachelor der am,dem gesehen dass studiuanbau schärfsten im hat,die entwicklung am stärksten sah man den rückgang bei der entwicklung des studiengangs bachelor betriebsökonomie,die entwicklung im schärfsten hat man gesehen dass die entwicklung den rückgang bei dem studiuanbau betriebsökonomie,2300  3401ba90-74fe-45bd-b1aa-9c5fc717472c
0.8,0.0,die damit man,diese es und,man bestraft damit die falschen,und es bestraft diese falschen,2409  6434dd11-867a-4cda-b74e-d9ea936e38e0
0.8,0.0,lehne ich das,lehnen sie dies deshalb,ich lehne das klar ab,deshalb lehnen sie dies klar ab,1333  10791073-506d-476e-9840-3c4539b81646
0.8,0.0,verurteilt 147 mussten wurden,zu beurteilt haben in franken 7400 und müssen,über 3500 personen mussten ein verfahren hinnehmen 147 wurden verurteilt,über 3500 personen haben ein verfahren zu hinnehmen müssen und in 7400 franken beurteilt,1866  6a4e5516-5668-4a30-a39f-608056cc42df
0.8,0.0,paritätische vorgesehen derartige sind oder gav,partei bereits welche dann den und bei gesamtarbeitsverträgen,in allen gav sind ausnahmeregelungen oder zumindest paritätische kommissionen vorgesehen die derartige ausnahmen genehmigen können,bei allen gesamtarbeitsverträgen ausnahmeregelungen welche dann zumindest die partei bereits in den kommissionen und ausnahmen genehmigen können,1349  4ce81e98-4df4-48bf-9bc0-66ce22e883d2
0.8,0.0,konsumentenvertreter ehemaliger,ehemalige konsumetenvertreter heute,ich bin auch ehemaliger konsumentenvertreter,heute bin ich auch ehemalige konsumetenvertreter,657  34325792-9035-4917-b3f1-fdb29539dd77
0.8,0.0,dies ist typischer,typisches solches,dies ist ein typischer spvorstoss,ein solches typisches spvorstoss,920  4e0aefde-d43d-4f68-aebc-205251eab30f
0.8,0.367,vielmehr dass welch er grossen schon,wie grosser ein eben wahrscheinlich auch,schon dies zeigt welch grossen einfluss der mensch auf das weltweite klima hat oder vielmehr dass er keinen einfluss hat,auch dies zeigt wie ein grosser einfluss oder eben keinen einfluss wahrscheinlich der mensch auf das weltweite klima hat,91  481e398c-ee5f-4f8d-8b65-bb81b334614a
0.8,0.0,vielmehr dies privatversicherte,sichere privat für das,vielmehr sind dies privatversicherte patienten,das sind privat für sichere patienten,816  5edd2f98-728c-4520-8eaf-a75ff4a75a22
0.81,0.0,zu nichts ballenbergdampfbahn hat rollmaterial diese dann tun es dem ballenberg eine gar,den haben tönt berggarnis bau ball sie bergdankbahnrollmaterial einen und,dann gibt es eine ballenbergdampfbahn rollmaterial ag diese hat mit dem ballenberg gar nichts zu tun,sie gibt einen bau und bergdankbahnrollmaterial ag haben mit den ball und berggarnis tönt,111  a21ccf1b-9696-4ecb-adb2-d4469a6e0450
0.81,0.0,vorhin ja einwirken auf aber das viel wollen geschäft,geschäfte drei viele den man wirken bei fraktionen ins möchte hier,aber gerade vorhin haben wir ja diskutiert wie viel wir auf das operative geschäft einwirken wollen,bei den fraktionen haben wir hier gerade diskutiert wie viele man ins operative geschäfte drei wirken möchte,915  e4fe7c5d-c05a-470d-88f8-6df8a7ed5e86
0.82,0.0,des diesem kantons verhalten,bald einfach doch kanton seiner,immerhin wird mit diesem verhalten der energiestrategie des kantons bern entgegengehandelt,immerhin bald der kanton bern mit seiner energiestrategie wird doch einfach entgegengehandelt,661  8a129d27-c86e-4c6a-9f20-5eab7dfee889
0.82,0.0,frauen ich zybach hätte hat,haben in frau ziehbach grossratsmitglieder wir,grossrätin zybach hat gesagt ich hätte die leistungen von frauen herabgesetzt,wir haben grossratsmitglieder frau grossrätin ziehbach gesagt haben in die leistungen von frau herabgesetzt,928  2efc5f26-5627-4af9-a47c-563961279221
0.82,0.0,ihn ihnen an wie mein dies im damit votum demselben werner,saal dass wäre möglich mehr am dem da in diesem gleichen wieder noch kurz ue,wir bitten ihn ihnen dies im anschluss an mein votum aufzuzeigen damit sie auf demselben stand sind wie werner moser und ich,und da bitten wir in diesem saal möglich wäre am anschluss mehr noch kurz aufzuzeigen dass sie auf dem gleichen stand sind wieder moser ue ich,2671  87ba7393-2091-42bc-942f-75d411758a8a
0.82,0.0,die akzeptieren unsere diese,unserer in werden über akzeptiert,diese können die bevölkerung und auch unsere fraktion nur teilweise akzeptieren,auch über bevölkerung und auch in unserer fraktion nur teilweise können teilweise akzeptiert werden,581  031d4a4a-0dad-4025-b9de-078f506d554e
0.82,0.0,jedoch gesorgt weitere für weiterzugeben dies wird lösungsentwicklungen sodass der auftrag jgk,gpk die gibt lösungsentwicklung weiteren dass schauen nach würde darauftrag man,der auftrag ist jedoch dies der jgk weiterzugeben sodass dort für lösungsentwicklungen und weitere ansätzen gesorgt wird,darauftrag ist dass man die gpk gibt und dort nach lösungsentwicklung nach weiteren ansätzen schauen würde,1820  8582df53-79b1-4084-9bd0-9505bad91396
0.82,0.0,zu sei finden loben das 8eurolöhne dann ein superergebnis,sauberer euro 8 für chaologenachten nachher eurolöhne gehen den ergebnisse,und dann noch die 8eurolöhne hier zu loben und zu finden das sei ein superergebnis in deutschland,nachher noch die 8 eurolöhne gehen für den hier chaologenachten euro und nachher sauberer ergebnisse in deutschland,3283  77e142bb-1519-409f-ba21-f1aef78098f3
0.82,0.0,gab gewalt wurde mit einmarsch generalstreik einen es in armee unterdrückt lokalen,worden drückt niemalsteig allerdings generalsteik aber lokaler ein unter ist,es gab einen lokalen generalstreik in zürich der durch den einmarsch der armee mit gewalt unterdrückt wurde,ein lokaler generalsteik zürich ist aber durch den niemalsteig der allerdings unter drückt worden,3168  8ebfb99d-d3e7-4142-8dc2-852621b8a775
0.82,0.0,versuchen möglichst müssen,statt die gesehen negeln haben an dass,selbstverständlich müssen wir auch versuchen den öv möglichst attraktiv zu machen,selbstverständlich haben wir auch gesehen dass wir den öv auch an die negeln statt attraktiv zu machen,2479  57cc2093-12ab-4661-948b-c48df156b0d5
0.83,0.0,gab zu anlass sie wenigen,gegeben wenige es hat,sie gab zu wenigen diskussionen anlass,es hat wenige diskussionen gegeben,1015  9a7851a9-54da-47c4-8147-1ab14eb0d32f
0.83,0.0,bin bei hirslanden ich angestellt,beispielsweise diese angestellte handeln,ich bin bei hirslanden bern angestellt,diese angestellte beispielsweise handeln bern,1690  cbd20b08-add0-4635-b5e9-ac4bc1b13e5c
0.83,0.0,längerfristig wir angehen,längerfristigen sie der bei,längerfristig müssen wir zwei dinge angehen,bei der längerfristigen müssen sie zwei dinge,1620  f1f1ea96-c4d5-4e37-aa76-c68d04fbfcb6
0.83,0.0,ortstafeln stehen im,zu dort leisten daphen beim,ortstafeln stehen nicht immer im siedlungsgebiet,dort zu daphen leisten nicht immer beim siedlungsgebiet,3  d3ca3c82-46ef-4bd6-bbf2-5c29cfe18ec6
0.83,0.0,hätten anfordern die für oder sie man gern wenn nervenklinik würde nicht gar,anfordernd relativ kurde kleine gartigger ist ein,sie hätten es gar nicht gern wenn man für die nervenklinik via postulat eine untersuchung anfordern würde oder,es ist ein gartigger relativ kleine kurde eine untersuchung anfordernd via postulat,569  c3ed8719-14c9-4cc5-84af-724fd6e858e3
0.83,0.0,umfasst den sanierungsetappe,sanierung umfassendes tat ist ein,die erste sanierungsetappe umfasst den mittelbau,die erste sanierung ist ein tat umfassendes mittelbau,1112  7901050f-9374-4b09-8d7c-fe70305b6300
0.83,0.0,an erwirb spruch meines hing zahl‘ ein vaters eingerahmter stirb der schaff‘ wand,rahmenin vater als spruchkarwang steuer hat einem sie jeweils einen in arbeiten erwirbt,im büro meines vaters hing ein eingerahmter spruch an der wand schaff‘ und erwirb zahl‘ steuern und stirb,im vater hat sie im büro jeweils einen spruchkarwang in einem rahmenin arbeiten und erwirbt als steuern und steuer,400  e33a07ab-367d-483c-8743-a583aa623d8c
0.83,0.174,ernstwolfgang böckenförde deutschen oder rechtsgelehrten um nennen,die böckenfördert geht waldaufgang darum rechtsgelernten budgets ernst bemühen es,oder um ein berühmtes zitat des deutschen rechtsgelehrten ernstwolfgang böckenförde zu nennen,es geht darum ein berühmtes zitat des budgets rechtsgelernten ernst die waldaufgang böckenfördert zu bemühen,1636  ecce9b60-a547-4bff-bd75-f3416a82e2e0
0.83,0.0,eben genau zusammen dies hängt,ist zusammenhalten das aber gerade,dies hängt eben genau damit zusammen,das ist aber gerade damit zusammenhalten,92  190d2ee9-5174-4d58-91e5-c48790b88f60
0.83,0.0,wird enthaltungen geben,von werden enthalten sich uns,es wird auch einige enthaltungen geben,es werden sich auch einige von uns enthalten,233  f367096a-86fa-4df6-9753-6f6110a1fa70
0.83,0.0,habe mit unternehmung fünfundzwanzig angestellten im,bekannt meine hinteressenbindung zuerst angestellte firma bin 25,ich habe eine unternehmung mit fünfundzwanzig angestellten welche im immobiliendienstleistungsbereich tätig ist,ich bin zuerst meine hinteressenbindung bekannt eine firma 25 angestellte welche immobiliendienstleistungsbereich tätig ist,2634  af58a943-3ad0-478d-bb75-5b929f1746d8
